id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location,Pick?,Prices,Square footage
588,45 TUSCANY VALLEY PA NW,45 TUSCANY VALLEY PA NW,TUSCANY,05/27/2015 12:00:00 AM,May 26 2015,BP2015-01985,426,1,-114.246694044378,51.127076122689,"(51.127076122689, -114.246694044378)",FALSE,73.7119027277635,147.423805455527
263,196 HARTFORD RD NW,196 HARTFORD RD NW,HIGHWOOD,03/13/2012 12:00:00 AM,March 13 2012,BP2011-12998,93,7,-114.078214464741,51.0942541750618,"(51.0942541750618, -114.078214464741)",FALSE,980.464609608627,1960.92921921725
425,2738 6 AV NW,2736 6 AV NW,WEST HILLHURST,04/17/2012 12:00:00 AM,February 17 2012,BP2011-14098,101,7,-114.12491431084,51.0579969394839,"(51.0579969394839, -114.12491431084)",FALSE,638.514046834442,1277.02809366888
295,2050 48 AV SW,2050 48 AV SW,ALTADORE,04/03/2014 12:00:00 AM,March 19 2014,BP2013-04204,277,8,-114.109063854096,51.0108205676927,"(51.0108205676927, -114.109063854096)",FALSE,635.330122169558,1270.66024433912
303,20G HONG KONG RD SW,20G HONG KONG RD SW,CFB - CURRIE,08/17/2015 12:00:00 AM,August 17 2015,BP2014-14113,383,8,-114.131225113033,51.0175659479874,"(51.0175659479874, -114.131225113033)",FALSE,590.721353346299,1181.4427066926
343,23 BEARBERRY CL NW,23 BEARBERRY CL NW,BEDDINGTON HEIGHTS,05/25/2016 12:00:00 AM,May 25 2016,BP2015-14295,529,3,-114.093792650208,51.1312436846001,"(51.1312436846001, -114.093792650208)",FALSE,951.165465723444,1902.33093144689
819,840 ABBEYDALE DR NE,840 ABBEYDALE DR NE,ABBEYDALE,06/14/2012 12:00:00 AM,June 13 2012,BP2012-01037,121,10,-113.932596526728,51.0600433552894,"(51.0600433552894, -113.932596526728)",TRUE,820.628552439696,1641.25710487939
324,22 WALDEN CR SE,22 WALDEN CR SE,WALDEN,07/05/2013 12:00:00 AM,July 05 2013,BP2013-03573,272,14,-114.038813926838,50.8732849302757,"(50.8732849302757, -114.038813926838)",FALSE,182.818006877507,365.636013755014
481,325R COVECREEK CL NE,325 COVECREEK CL NE,COVENTRY HILLS,09/15/2017 12:00:00 AM,September 15 2017,BP2017-04956,818,3,-114.05283020056,51.1713427113263,"(51.1713427113263, -114.05283020056)",FALSE,759.08568455298,1518.17136910596
269,20 BEACHAM RD NW,20 BEACHAM RD NW,BEDDINGTON HEIGHTS,12/23/2015 12:00:00 AM,December 23 2015,BP2015-12232,460,3,-114.096961012957,51.1272619150777,"(51.1272619150777, -114.096961012957)",FALSE,929.23029301654,1858.46058603308
467,3147 107 AV SW,3147 107 AV SW,CEDARBRAE,10/19/2015 12:00:00 AM,October 16 2015,BP2015-05471,685,11,-114.13185334509,50.9572018179158,"(50.9572018179158, -114.13185334509)",TRUE,616.313902614737,1232.62780522947
492,34 PANTON BA NW,34 PANTON BA NW,PANORAMA HILLS,02/12/2016 12:00:00 AM,February 12 2016,BP2016-00265,481,3,-114.082728031732,51.1720735894952,"(51.1720735894952, -114.082728031732)",TRUE,501.500329130488,1003.00065826098
773,76 BEACHAM RI NW,76 BEACHAM RI NW,BEDDINGTON HEIGHTS,12/01/2016 12:00:00 AM,December 01 2016,BP2016-08402,636,3,-114.093735577829,51.1283385060754,"(51.1283385060754, -114.093735577829)",FALSE,44.1652961523565,88.3305923047131
427,2772 SIGNAL HILL DR SW,2772 SIGNAL HILL DR SW,SIGNAL HILL,04/25/2016 12:00:00 AM,April 25 2016,BP2015-13772,515,6,-114.169822972551,51.028221316101,"(51.028221316101, -114.169822972551)",FALSE,392.562487826136,785.124975652272
528,38 CRANBERRY CL SE,38 CRANBERRY CL SE,CRANSTON,01/04/2016 12:00:00 AM,January 04 2016,BP2015-14270,472,12,-113.972910841147,50.886697634583,"(50.886697634583, -113.972910841147)",FALSE,690.728924252181,1381.45784850436
368,2418 32 ST SW,2418 32 ST SW,KILLARNEY/GLENGARRY,10/30/2015 12:00:00 AM,October 30 2015,BP2015-08881,511,6,-114.133734630927,51.0324388237089,"(51.0324388237089, -114.133734630927)",FALSE,530.770592902704,1061.54118580541
510,36 BERMUDA RD NW,36 BERMUDA RD NW,BEDDINGTON HEIGHTS,06/21/2011 12:00:00 AM,June 16 2011,BP2010-11071,25,3,-114.078865291235,51.1296229462589,"(51.1296229462589, -114.078865291235)",FALSE,332.006302264344,664.012604528688
13,1035G RUNDLE CR NE,1035G RUNDLE CR NE,RENFREW,12/06/2013 12:00:00 AM,December 05 2013,BP2012-04408,153,9,-114.040641312194,51.0618029452626,"(51.0618029452626, -114.040641312194)",FALSE,418.610091435045,837.220182870089
823,85R SADDLEMEAD CL NE,85 SADDLEMEAD CL NE,SADDLE RIDGE,10/08/2014 12:00:00 AM,September 16 2014,BP2014-00274,330,3,-113.945414356682,51.1316306289237,"(51.1316306289237, -113.945414356682)",FALSE,137.449133065097,274.898266130195
519,366 EVANSTON WY NW,366 EVANSTON WY NW,EVANSTON,12/21/2016 12:00:00 AM,December 21 2016,BP2015-14869,650,2,-114.099802985873,51.1781178402666,"(51.1781178402666, -114.099802985873)",FALSE,832.961112599433,1665.92222519887
569,43 SADDLESTONE DR NE,45 SADDLESTONE DR NE,SADDLE RIDGE,10/17/2016 12:00:00 AM,October 17 2016,BP2016-03199,607,3,-113.927820314685,51.1287316201842,"(51.1287316201842, -113.927820314685)",FALSE,154.473445466946,308.946890933891
193,1609 42 ST SW,1607 42 ST SW,ROSSCARROCK,09/13/2013 12:00:00 AM,September 12 2013,BP2013-13272,302,6,-114.148668019526,51.0391299237365,"(51.0391299237365, -114.148668019526)",TRUE,494.780242623229,989.560485246458
612,47G ELGIN MEADOWS RD SE,47G ELGIN MEADOWS RD SE,MCKENZIE TOWNE,01/10/2014 12:00:00 AM,January 09 2014,BP2012-11265,184,12,-113.955640934618,50.9071517510693,"(50.9071517510693, -113.955640934618)",FALSE,281.633119061039,563.266238122079
316,2142 22 AV SW,2212 RICHMOND RD SW,RICHMOND,05/08/2017 12:00:00 AM,May 08 2017,BP2016-11259,747,8,-114.110902489274,51.0339946647039,"(51.0339946647039, -114.110902489274)",FALSE,3.76346124141191,7.52692248282383
570,43 SKYVIEW POINT CM NE,41 SKYVIEW POINT CM NE,SKYVIEW RANCH,12/18/2012 12:00:00 AM,December 18 2012,BP2012-11574,187,3,-113.952809670526,51.1586560968609,"(51.1586560968609, -113.952809670526)",FALSE,840.957832938534,1681.91566587707
536,3G BENY-SUR-MER RD SW,3G BENY-SUR-MER RD SW,CFB - CURRIE,01/31/2012 12:00:00 AM,January 30 2012,BP2011-05875,84,8,-114.131444919565,51.020270545314,"(51.020270545314, -114.131444919565)",FALSE,377.498419097397,754.996838194794
440,288R EVERSYDE WY SW,288 EVERSYDE WY SW,EVERGREEN,04/23/2013 12:00:00 AM,April 23 2013,BP2012-16667,226,13,-114.110512545375,50.9130101176472,"(50.9130101176472, -114.110512545375)",FALSE,357.029218857257,714.058437714513
751,7243 BOWNESS RD NW,7243 BOWNESS RD NW,BOWNESS,08/06/2015 12:00:00 AM,July 15 2015,BP2014-01981,334,1,-114.190101756327,51.0886086629715,"(51.0886086629715, -114.190101756327)",FALSE,734.809478307328,1469.61895661466
490,336 NOLANCREST HT NW,336 NOLANCREST HT NW,NOLAN HILL,11/25/2016 12:00:00 AM,November 25 2016,BP2016-09124,634,2,-114.169298472342,51.1747939096062,"(51.1747939096062, -114.169298472342)",FALSE,303.690447566011,607.380895132021
553,416 38 ST SW,416 38 ST SW,SPRUCE CLIFF,10/01/2013 12:00:00 AM,September 30 2013,BP2011-14549,105,6,-114.142635453863,51.0497723482021,"(51.0497723482021, -114.142635453863)",FALSE,19.444062445178,38.8881248903561
460,31 RIVERCREST WY SE,31 RIVERCREST WY SE,RIVERBEND,05/10/2016 12:00:00 AM,May 03 2016,BP2015-12977,517,9,-114.002698456418,50.9777514249674,"(50.9777514249674, -114.002698456418)",FALSE,388.853951206693,777.707902413386
598,4625B MONTEREY AV NW,4625B MONTEREY AV NW,MONTGOMERY,02/23/2016 12:00:00 AM,February 23 2016,BP2015-04302,483,1,-114.163430958581,51.069727608896,"(51.069727608896, -114.163430958581)",FALSE,172.944329436512,345.888658873023
780,76G QUARRY DR SE,76G QUARRY DR SE,DOUGLASDALE/GLEN,11/20/2012 12:00:00 AM,November 20 2012,BP2012-07534,162,12,-114.01479813013,50.9589390033044,"(50.9589390033044, -114.01479813013)",FALSE,413.693031460362,827.386062920724
358,23G TOMMY PRINCE RD SW,23G TOMMY PRINCE RD SW,CFB - CURRIE,02/14/2012 12:00:00 AM,February 13 2012,BP2011-02080,51,8,-114.13040208176,51.0207861086215,"(51.0207861086215, -114.13040208176)",FALSE,834.493708149583,1668.98741629917
596,4607 4 ST NW,4607 4 ST NW,HIGHWOOD,11/06/2017 12:00:00 AM,November 06 2017,BP2016-04309,870,7,-114.071963603438,51.0928887497081,"(51.0928887497081, -114.071963603438)",FALSE,864.572965672746,1729.14593134549
806,8214 SADDLEBROOK DR NE,8214 SADDLEBROOK DR NE,SADDLE RIDGE,06/21/2013 12:00:00 AM,April 15 2013,BP2012-08819,171,3,-113.929286420838,51.1264309068993,"(51.1264309068993, -113.929286420838)",FALSE,470.722502971569,941.445005943138
281,201 12 ST NE,201 12 ST NE,BRIDGELAND/RIVERSIDE,03/17/2017 12:00:00 AM,September 06 2016,BP2014-11793,714,9,-114.034045013473,51.0533965959444,"(51.0533965959444, -114.034045013473)",FALSE,174.397346999987,348.794693999974
822,8528R 34 AV NW,8528 34 AV NW,BOWNESS,11/02/2012 12:00:00 AM,October 31 2012,BP2011-07372,68,1,-114.209924404912,51.0905168368207,"(51.0905168368207, -114.209924404912)",FALSE,819.902909837497,1639.80581967499
218,175 COPPERPOND PR SE,201 COPPERPOND PR SE,COPPERFIELD,04/13/2017 12:00:00 AM,April 13 2017,BP2016-13638,728,12,-113.91981911748,50.9165828629332,"(50.9165828629332, -113.91981911748)",TRUE,24.6164651101261,49.2329302202521
645,5205 20 ST SW,5205 20 ST SW,NORTH GLENMORE PARK,01/04/2017 12:00:00 AM,January 04 2017,BP2015-06524,809,11,-114.109379971948,51.0075389084363,"(51.0075389084363, -114.109379971948)",FALSE,672.658347301755,1345.31669460351
234,1816R 42 ST SE,1816 42 ST SE,FOREST LAWN,04/06/2017 12:00:00 AM,April 06 2017,BP2017-01385,721,9,-113.972564962098,51.0371054780446,"(51.0371054780446, -113.972564962098)",FALSE,149.964092468359,299.928184936719
426,276 EVERBROOK WY SW,276 EVERBROOK WY SW,EVERGREEN,01/27/2012 12:00:00 AM,January 26 2012,BP2012-00334,116,13,-114.112028763243,50.9210311282134,"(50.9210311282134, -114.112028763243)",FALSE,305.258042045001,610.516084090002
404,2628 30 ST SW,2626 30 ST SW,KILLARNEY/GLENGARRY,02/05/2013 12:00:00 AM,February 05 2013,BP2012-10727,179,6,-114.130842963486,51.0306496649772,"(51.0306496649772, -114.130842963486)",FALSE,855.059606020635,1710.11921204127
123,137R COUNTRY HILLS PL NW,137 COUNTRY HILLS PL NW,COUNTRY HILLS,03/24/2015 12:00:00 AM,March 24 2015,BP2014-14058,388,3,-114.06435612125,51.1472320796514,"(51.1472320796514, -114.06435612125)",TRUE,331.762250053679,663.524500107358
64,1163 15 AV NE,1163 15 AV NE,RENFREW,03/28/2011 12:00:00 AM,March 25 2011,BP2011-02531,54,9,-114.034690234304,51.0652410874019,"(51.0652410874019, -114.034690234304)",FALSE,855.332916990645,1710.66583398129
168,15136G PRESTWICK BV SE,15136G PRESTWICK BV SE,MCKENZIE TOWNE,04/21/2011 12:00:00 AM,April 18 2011,BP2010-09782,21,12,-113.965364024056,50.9210957601869,"(50.9210957601869, -113.965364024056)",FALSE,347.7296804552,695.459360910401
623,4904B VARSITY DR NW,4904 VARSITY DR NW,VARSITY,03/07/2017 12:00:00 AM,March 07 2017,BP2016-13865,708,1,-114.157722989029,51.0941262743855,"(51.0941262743855, -114.157722989029)",FALSE,114.29966607785,228.599332155701
543,407G 37 ST SW,407G 37 ST SW,SPRUCE CLIFF,12/20/2011 12:00:00 AM,December 19 2011,BP2009-04382,2,6,-114.141920478626,51.0501324391647,"(51.0501324391647, -114.141920478626)",FALSE,500.893563901221,1001.78712780244
321,218 COVECREEK CO NE,218 COVECREEK CO NE,COVENTRY HILLS,01/31/2012 12:00:00 AM,January 31 2012,BP2012-00844,119,3,-114.054268343523,51.1727552981886,"(51.1727552981886, -114.054268343523)",FALSE,65.0345361643635,130.069072328727
453,3034R DOVER RD SE,3034 DOVER RD SE,DOVER,02/23/2017 12:00:00 AM,February 23 2017,BP2017-00731,703,9,-113.972682213599,51.0268135867724,"(51.0268135867724, -113.972682213599)",FALSE,43.1580254931739,86.3160509863479
787,79G ELGIN MEADOWS RD SE,79G ELGIN MEADOWS RD SE,MCKENZIE TOWNE,01/16/2012 12:00:00 AM,January 12 2012,BP2011-07532,57,12,-113.955836952551,50.9063542552467,"(50.9063542552467, -113.955836952551)",FALSE,975.761041683075,1951.52208336615
502,351 DEERVIEW DR SE,351 DEERVIEW DR SE,DEER RIDGE,01/16/2015 12:00:00 AM,January 16 2015,BP2014-02975,353,12,-114.02058571909,50.9275261916384,"(50.9275261916384, -114.02058571909)",FALSE,993.461938834812,1986.92387766962
408,265 WALDEN SQ SE,265 WALDEN SQ SE,WALDEN,09/22/2017 12:00:00 AM,September 22 2017,BP2017-03242,837,14,-114.028423996189,50.8754887188532,"(50.8754887188532, -114.028423996189)",FALSE,247.796281329998,495.592562659996
188,15G TOMMY PRINCE RD SW,15G TOMMY PRINCE RD SW,CFB - CURRIE,10/17/2011 12:00:00 AM,August 10 2011,BP2011-00300,43,8,-114.130778591314,51.0207943629996,"(51.0207943629996, -114.130778591314)",FALSE,272.502686631911,545.005373263822
377,248 SADDLEBROOK WY NE,250 SADDLEBROOK WY NE,SADDLE RIDGE,03/24/2014 12:00:00 AM,March 24 2014,BP2013-00695,201,3,-113.932341834801,51.1331472285539,"(51.1331472285539, -113.932341834801)",FALSE,118.659261349513,237.318522699025
566,42R WALDEN CO SE,42 WALDEN CO SE,WALDEN,07/05/2013 12:00:00 AM,July 05 2013,BP2013-02672,250,14,-114.031271790899,50.8737284235878,"(50.8737284235878, -114.031271790899)",FALSE,58.0077707811848,116.01554156237
808,825 4 AV NE,440 7A ST NE,BRIDGELAND/RIVERSIDE,12/28/2012 12:00:00 AM,December 28 2012,BP2012-07413,156,9,-114.044046698087,51.055903031414,"(51.055903031414, -114.044046698087)",FALSE,583.972463856259,1167.94492771252
320,217G 21 AV NE,217G 21 AV NE,TUXEDO PARK,01/17/2017 12:00:00 AM,January 17 2017,BP2013-01594,834,7,-114.058792299798,51.0711550497443,"(51.0711550497443, -114.058792299798)",FALSE,653.18691331423,1306.37382662846
191,16 FONDA ME SE,16 FONDA ME SE,FOREST HEIGHTS,04/25/2016 12:00:00 AM,March 31 2016,BP2015-16244,500,9,-113.981005282219,51.0473592214735,"(51.0473592214735, -113.981005282219)",FALSE,348.855398151999,697.710796303998
446,30 CITADEL FOREST PL NW,30 CITADEL FOREST PL NW,CITADEL,12/05/2014 12:00:00 AM,October 09 2014,BP2014-03974,342,2,-114.198280405559,51.1468095955413,"(51.1468095955413, -114.198280405559)",FALSE,861.193448765474,1722.38689753095
373,243 AUBURN BAY BV SE,243 AUBURN BAY BV SE,AUBURN BAY,02/15/2013 12:00:00 AM,February 14 2013,BP2012-08513,169,12,-113.964999093818,50.8855624336692,"(50.8855624336692, -113.964999093818)",FALSE,272.83065641791,545.661312835821
689,608 COPPERFIELD BV SE,608 COPPERFIELD BV SE,COPPERFIELD,04/19/2017 12:00:00 AM,April 19 2017,BP2016-14182,732,12,-113.944330995721,50.9095400027971,"(50.9095400027971, -113.944330995721)",FALSE,714.868448283525,1429.73689656705
252,190 ERIN CI SE,190 ERIN CI SE,ERIN WOODS,04/25/2016 12:00:00 AM,April 01 2016,BP2016-02038,504,9,-113.964122462372,51.0163274214673,"(51.0163274214673, -113.964122462372)",FALSE,81.8319701816917,163.663940363383
650,527 33 AV NE,527 33 AV NE,WINSTON HEIGHTS/MOUNTVIEW,08/29/2016 12:00:00 AM,August 29 2016,BP2016-06125,589,9,-114.051275407038,51.0821663760977,"(51.0821663760977, -114.051275407038)",FALSE,423.73653518989,847.47307037978
567,43 BUTLER CR NW,43 BUTLER CR NW,BRENTWOOD,09/03/2015 12:00:00 AM,September 03 2015,BP2015-06496,431,1,-114.127498825656,51.0912746519989,"(51.0912746519989, -114.127498825656)",FALSE,86.7250565740104,173.450113148021
852,96 TARALEA MR NE,96 TARALEA GD NE,TARADALE,10/26/2011 12:00:00 AM,October 24 2011,BP2011-04784,83,3,-113.945619022995,51.1173114162747,"(51.1173114162747, -113.945619022995)",FALSE,569.167886440452,1138.3357728809
185,158 SKYVIEW POINT CR NE,158 SKYVIEW POINT CR NE,SKYVIEW RANCH,09/27/2013 12:00:00 AM,September 26 2013,BP2013-02859,251,3,-113.952739998592,51.163715883946,"(51.163715883946, -113.952739998592)",FALSE,269.821779298279,539.643558596559
232,180 FALCONRIDGE CR NE,180 FALCONRIDGE CR NE,FALCONRIDGE,06/02/2015 12:00:00 AM,May 08 2015,BP2015-00649,427,3,-113.950996316483,51.0966878701561,"(51.0966878701561, -113.950996316483)",FALSE,903.815928121473,1807.63185624295
233,1811 4 ST NW,1811 4 ST NW,MOUNT PLEASANT,08/21/2014 12:00:00 AM,July 28 2014,BP2013-18912,332,7,-114.07185168968,51.0684024612406,"(51.0684024612406, -114.07185168968)",FALSE,379.188578516877,758.377157033754
103,128 CAPRI AV NW,128 CAPRI AV NW,CHARLESWOOD,12/16/2016 12:00:00 AM,December 16 2016,BP2015-06396,662,7,-114.108539439058,51.0902346361538,"(51.0902346361538, -114.108539439058)",FALSE,592.885589980736,1185.77117996147
171,152 COPPERFIELD CM SE,152 COPPERFIELD CM SE,COPPERFIELD,01/18/2013 12:00:00 AM,January 16 2013,BP2011-06135,79,12,-113.934560320897,50.9085127608947,"(50.9085127608947, -113.934560320897)",TRUE,605.120784569697,1210.24156913939
861,18 BRIDLERIDGE WY SW,18 BRIDLERIDGE WY SW,BRIDLEWOOD,,May 10 2017,PE2017-00238,767,13,-114.110044973324,50.9060778637799,"(50.9060778637799, -114.110044973324)",FALSE,372.482564846256,744.965129692512
349,230R DEER RIDGE PL SE,230 DEER RIDGE PL SE,DEER RIDGE,05/01/2017 12:00:00 AM,May 01 2017,BP2017-01332,744,12,-114.022225975812,50.92716686074,"(50.92716686074, -114.022225975812)",FALSE,3.97426460491745,7.94852920983491
357,23G BENY-SUR-MER RD SW,23G BENY-SUR-MER RD SW,CFB - CURRIE,07/27/2011 12:00:00 AM,July 26 2011,BP2010-11551,36,8,-114.131827467757,51.0198513256637,"(51.0198513256637, -114.131827467757)",FALSE,894.238855044494,1788.47771008899
532,39 PASADENA GD NE,39 PASADENA GD NE,MONTEREY PARK,04/07/2017 12:00:00 AM,April 07 2017,BP2016-11078,723,5,-113.934567380397,51.0771664684352,"(51.0771664684352, -113.934567380397)",TRUE,81.6162744273892,163.232548854778
535,397 HARVEST ROSE CI NE,397 HARVEST ROSE CI NE,HARVEST HILLS,08/05/2016 12:00:00 AM,August 05 2016,BP2013-17131,584,3,-114.057302903157,51.1422978256213,"(51.1422978256213, -114.057302903157)",FALSE,475.60573793409,951.21147586818
246,187R MAHOGANY PS SE,187 MAHOGANY PS SE,MAHOGANY,05/26/2017 12:00:00 AM,May 26 2017,BP2016-14549,764,12,-113.940860382444,50.8884961814481,"(50.8884961814481, -113.940860382444)",FALSE,852.078102133886,1704.15620426777
390,256R SAGE BANK GV NW,256 SAGE BANK GV NW,NOLAN HILL,06/01/2012 12:00:00 AM,May 30 2012,BP2012-02702,140,2,-114.154872369161,51.1766529930394,"(51.1766529930394, -114.154872369161)",TRUE,581.650164565405,1163.30032913081
661,55 SKYVIEW SHORES GD NE,55 SKYVIEW SHORES GD NE,SKYVIEW RANCH,12/14/2011 12:00:00 AM,November 25 2011,BP2011-06187,82,3,-113.963699851951,51.1588725770996,"(51.1588725770996, -113.963699851951)",FALSE,246.561709598587,493.123419197174
632,51 RANCHERO RI NW,35 RANCHERO RI NW,RANCHLANDS,01/12/2017 12:00:00 AM,January 12 2017,BP2016-08497,661,2,-114.188543416506,51.1194363240943,"(51.1194363240943, -114.188543416506)",FALSE,626.886217992998,1253.772435986
97,125 EVANSBROOKE WY NW,125 EVANSBROOKE WY NW,EVANSTON,07/15/2016 12:00:00 AM,July 15 2016,BP2015-12394,552,3,-114.123006487256,51.164699953803,"(51.164699953803, -114.123006487256)",FALSE,963.773695398676,1927.54739079735
448,30 MONTROSE CR NE,30 MONTROSE CR NE,WINSTON HEIGHTS/MOUNTVIEW,02/27/2015 12:00:00 AM,February 05 2015,BP2014-06724,374,7,-114.046695303092,51.0698121344604,"(51.0698121344604, -114.046695303092)",FALSE,104.618140593765,209.23628118753
267,2 SILVERADO RIDGE CR SW,39 SILVERADO RIDGE LI SW,SILVERADO,11/06/2017 12:00:00 AM,November 06 2017,BP2017-01000,868,13,-114.086574082194,50.8876495548649,"(50.8876495548649, -114.086574082194)",FALSE,724.629284776811,1449.25856955362
257,192 SUNVALE CR SE,192 SUNVALE CR SE,SUNDANCE,04/30/2014 12:00:00 AM,April 30 2014,BP2014-03292,346,14,-114.050340283936,50.9012186546254,"(50.9012186546254, -114.050340283936)",FALSE,626.467634336929,1252.93526867386
397,261 WALDEN SQ SE,261 WALDEN SQ SE,WALDEN,05/10/2016 12:00:00 AM,March 16 2016,BP2015-15740,495,14,-114.02841367695,50.8756230588626,"(50.8756230588626, -114.02841367695)",FALSE,422.690513421769,845.381026843539
762,7426 21 ST SE,7424 21 ST SE,OGDEN,11/29/2016 12:00:00 AM,November 29 2016,BP2016-09251,635,9,-114.008463103649,50.986043998316,"(50.986043998316, -114.008463103649)",FALSE,186.202097836953,372.404195673905
304,21 REDSTONE MR NE,21 REDSTONE MR NE,REDSTONE,02/19/2016 12:00:00 AM,February 19 2016,BP2015-06137,487,3,-113.960587608878,51.1719000214561,"(51.1719000214561, -113.960587608878)",FALSE,846.271677949607,1692.54335589921
173,153 HOWSE AV NE,153 HOWSE AV NE,LIVINGSTON,10/12/2017 12:00:00 AM,October 12 2017,BP2017-05250,847,3,-114.067755627534,51.1874139467104,"(51.1874139467104, -114.067755627534)",FALSE,849.677255591717,1699.35451118343
212,1726 45 ST SE,1726 45 ST SE,FOREST LAWN,01/17/2012 12:00:00 AM,January 11 2012,BP2011-00133,41,9,-113.968284634064,51.0384074762749,"(51.0384074762749, -113.968284634064)",FALSE,488.966915909081,977.933831818162
648,525 CRANFORD DR SE,525 CRANFORD DR SE,CRANSTON,06/19/2014 12:00:00 AM,June 13 2014,BP2014-01599,340,12,-113.970207659267,50.8706932200761,"(50.8706932200761, -113.970207659267)",FALSE,116.651729734969,233.303459469938
