CENTENNIAL BRANCH 285,9202 HORTON RD SW,"(50.9737132375481, -114.074484393188)",,
CREEKSIDE SUBWAY,#114 11988 SYMONS VALLEY RD NW,"(51.1606966308442, -114.122242714234)",,
DIRECT INTEGRATED TRANSPORTATION,#113 5555 69 AV SE,"(50.9918824025218, -113.952719832901)",,
GRIER PLACE,47 GRIER PL NE,"(51.1009119829796, -114.055423087513)",,
INGRAPH,#9 2616 16 ST NE,"(51.0755045732992, -114.018304769649)",,
PINNACLE GROUP RENOVATIONS BY DESIGN,#4 10672 46 ST SE,"(50.9588430124824, -113.967872368818)",,
NINTH AVE AUTO MART,1234 9 AV SE,"(51.0416230972367, -114.034748378554)",,
TACTICAL SOLUTIONS CANADA,4542 MANILLA RD SE,"(51.0130938681801, -114.049970304453)",,
DSI,#12 3510 27 ST NE,"(51.0845447234554, -113.993916792361)",,
ENERUP HEALTH & LIFESTYLE,#10 2115 27 AV NE,"(51.0762273853776, -114.009854690648)",,
GLAZIER ELECTRIC,7134 FISHER ST SE,"(50.9907527273269, -114.068990594016)",,
STUART PLACE,2142 16A ST SW,"(51.0351472306689, -114.099867542859)",,
HARVEST CONVENIENCE,#1 33 HARVEST HILLS DR NE,"(51.1508995058799, -114.050292717753)",,
APARTMENT BUILDING,1736 28 AV SW,"(51.0288095413894, -114.101747246258)",,
BRUNEL COMMERCIAL INTERIORS,4104 9 ST SE,"(51.0180582315495, -114.039925660217)",,
CENTRIFUGES,3504 64 AV SE,"(50.9956742831153, -113.984679913972)",,
REXALL / PHARMA PLUS PHARMACIES #7277,1905 20 AV NW,"(51.070270503541, -114.105002853863)",,
INTERNATIONAL LABORATORIES (CANADA),63 SKYLINE CR NE,"(51.0971605729782, -114.045553442183)",,
JUGO JUICE,2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
AFC SUSHI,1130 11 AV SW,"(51.0435536211877, -114.088202629037)",,
BANANA REPUBLIC #6739,#118 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
GARDEN KITCHEN + BAR (THE),#150 635 6 AV SW,"(51.0475295954581, -114.075847291061)",,
VALENDINE,2001 CENTRE ST NW,"(51.0699202466223, -114.062861644052)",,
PANAGO PIZZA,837 17 AV SW,"(51.0376407631396, -114.081537102456)",,
LINDALL APARTMENTS,828 4 AV NW,"(51.0578263016586, -114.083158483037)",,
SHAGANAPPI MOTORSPORTS,2475 PEGASUS RD NE,"(51.0952719134201, -114.002819858431)",,
JOEY TOMATO'S KITCHEN,50 CROWFOOT WY NW,"(51.1247447467861, -114.202452161956)",,
APARTMENT BUILDING,2208 20 AV NW,"(51.0705813274357, -114.110833315798)",,
COUNTRY HILLS AUTOMOTIVE,2307 COUNTRY HILLS BV NE,"(51.1536211301941, -114.005150648274)",,
CROOZER,#40 4807 32 ST SE,"(51.0106900648425, -113.987785173894)",,
TRUE-FIT WINDOWS & DOORS,#3 6325 11 ST SE,"(50.9963134911338, -114.039288327736)",,
VOGUE UNIFORMS,4618 MACLEOD TR SW,"(51.0126577620372, -114.065074785556)",,
TIM HORTONS #4826,5919 MACLEOD TR SW,"(51.0006955830144, -114.072356595152)",,
TAZZA GRILL & DELI,1105 1 AV NE,"(51.0530930888968, -114.037369386964)",,
COURTNEY AUTOMOTIVE & EXCHANGE SERVICE,2420 10 AV SW,"(51.0458893978852, -114.116469835986)",,
CANADIAN AQUALINE SALES,#115 11198 42 ST SE,"(50.9534019607647, -113.97417152504)",,
OCEANE,#344 751 3 ST SW,"(51.0462295329443, -114.070930647611)",,
GOODWILL INDUSTRIES OF ALBERTA,#710 12024 SARCEE TR NW,"(51.1611554293084, -114.160284740083)",,
YS LIQUOR,#28 55 CASTLERIDGE BV NE,"(51.0985290237447, -113.961385671952)",,
CURRY BOULEVARD & SWEETS (CGY-1053),#123 55 WESTWINDS CR NE,"(51.1071310587393, -113.969200219324)",,
COCOCO CHOCOLATIERS,#224 315 8 AV SW,"(51.0452428154046, -114.069011476438)",,
DHILLON FASHIONS,#1110 4818 WESTWINDS DR NE,"(51.1014727933582, -113.965235297791)",,
ANDY'S SPORTSCARDS & COLLECTIBLES,10093 HIDDEN VALLEY DR NW,"(51.1471151546784, -114.106489645526)",,
RBI CANADA 2000,5677 BURLEIGH CR SE,"(51.0042049083202, -114.043900349157)",,
GYMTASTICS GYM CLUB SOUTH,#160 7260 12 ST SE,"(50.9893894139629, -114.036168820344)",,
SB FLOWER WHOLESALE COMPANY,#6 2104 KENSINGTON RD NW,"(51.0527915758378, -114.108480233843)",,
LIVING STYLE GRANITE (THE),#7 4539 6 ST NE,"(51.092441716061, -114.049165103289)",,
NIKKI LEE MICROBLADING,#100 628 11 AV SW,"(51.0430026294683, -114.075620253296)",,
CALGARY GOLDMART,1506A 14 ST SW,"(51.0391674418154, -114.093988563113)",,
GOLDEN IMAGE MASSAGE,#210 5268 MARLBOROUGH DR NE,"(51.0603324419534, -113.958985211262)",,
CALGARY CAR KINGS,#2 911 48 AV SE,"(51.0106846261312, -114.042565559201)",,
GENTLE NAILS & SPA,3407 20 ST SW,"(51.0236903037081, -114.10971981204)",,
LOCAL 522 PUBLIC TAVERN,#A 522 6 AV SW,"(51.0479795200438, -114.072806024508)",,
S & C WOODWORKING,#1 4203 12 ST NE,"(51.0891420293736, -114.032515406645)",,
WOODYS TAPHOUSE,1919C SOUTHLAND DR SW,"(50.9607668802028, -114.104945736113)",,
CARDEL LIFESTYLES,180 QUARRY PARK BV SE,"(50.9640270385455, -114.011269911822)",,
3115 - 12 STREET NE,3115 12 ST NE,"(51.0799875643715, -114.027751032186)",,
CALGARY CUSTOM WINDOWS,3532 114 AV SE,"(50.9501609162879, -113.985992570921)",,
HAYWARD GORDON,#8 6143 4 ST SE,"(50.9971304756807, -114.054414626511)",,
FIRST CHOICE HAIRCUTTERS,#402 10816 MACLEOD TR SE,"(50.9560880861236, -114.070650103935)",,
POLAR WINDOW OF CANADA,#103 3953 112 AV SE,"(50.9515882072138, -113.980204667122)",,
MCILVEEN LUMBER INDUSTRIES (ALTA) (2012),9440 48 ST SE,"(50.9684213518865, -113.963684996695)",,
HEALTHQUEST CHIROPRACTIC & NATURAL MEDICINE,#301 1228 KENSINGTON RD NW,"(51.0527532490437, -114.090574457813)",,
TRUFORM BUILDING PRODUCTS,#30 4216 54 AV SE,"(51.0047929883211, -113.975925284558)",,
ATOMIC BODY JEWELRY,#134 424 COLLEGIATE BV NW,"(51.0785653679197, -114.130382517551)",,
SKI WEST,300 14 ST NW,"(51.0532171114128, -114.094340968346)",,
NORTH GLENMORE PARK CHARITABLE ORGANIZATION,2231 LONGRIDGE DR SW,"(50.9981064310485, -114.112056510515)",,
CORE DRILLING,#14 314 EXPLORATION AV SE,"(50.9629285299417, -113.901306059687)",,
CANADIAN TRUCK WASH & LUBE,2521 50 AV SE,"(51.0080528483066, -113.998665027174)",,
S O S SALON ON SEVENTEENTH,#102 1107 17 AV SW,"(51.0375960339328, -114.087531867209)",,
BRASSO NISSAN,195 GLENDEER CI SE,"(50.9875638645047, -114.029822143178)",,
ALBERTA HEALTH INSTITUTE,#101 1422 KENSINGTON RD NW,"(51.052774626606, -114.093409513252)",,
MURRIETA'S WESTCOAST BAR & GRILL,#200 808 1 ST SW,"(51.0453331867939, -114.065148299318)",,
GOLD HOMES,#130 201 38 AV NE,"(51.0865996312251, -114.059552738468)",,
WATCH IT!,#107W 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
RE-MATT,3234 9 ST SE,"(51.0250893986258, -114.03974458026)",,
CARL'S JR,#298C 402 COLLEGIATE BV NW,"(51.0781825009678, -114.131715237588)",,
SWAROVSKI,2000 AIRPORT RD NE,"(51.1289921492459, -114.006647468536)",,
MAX BELL SPORTS PHYSIOTHERAPY,#200 1001 BARLOW TR SE,"(51.0420439852511, -114.004294825497)",,
COMPETITIVE EDGE SPORT THERAPY,5219 4 ST NE,"(51.0989252856067, -114.054163398812)",,
SAFEWAY GAS BAR #2704,#600 4915 130 AV SE,"(50.9314432192388, -113.964570551803)",,
ONE STOP SECURITY SHOP,#203 7007 5 ST SE,"(50.9918160747986, -114.052240295173)",,
OILSANDS MAINTENANCE,233 EXPLORATION AV SE,"(50.9619593677848, -113.907400776717)",,
TRIUMPH TUBULAR & SUPPLY,#875 441 5 AV SW,"(51.0484373520182, -114.071061369399)",,
APARTMENT BUILDING,602 22 AV SW,"(51.0336045420535, -114.0744847059)",,
BENGAL GROCERY,#722 5075 FALCONRIDGE BV NE,"(51.0970020955038, -113.962879095948)",,
APARTMENT BUILDING,121 13 AV NW,"(51.0641539851485, -114.063857176665)",,
RADARS RENTALS,9212 HORTON RD SW,"(50.9732250256076, -114.074717345822)",,
PRESTIGE PAWN BROKERS 1991,1007 1 ST SW,"(51.0431314314428, -114.066021833133)",,
AB LIQUOR OUTLET,#114 1725 32 AV NE,"(51.0805981764925, -114.016825869633)",,
SHANTI HOMES,#230 7 WESTWINDS CR NE,"(51.106022535166, -113.970205972863)",,
DOCERE WELLNESS CENTRE,#15 7750 RANCHVIEW DR NW,"(51.1207095084319, -114.180270301702)",,
STONERIDGE,#192B 6455 MACLEOD TR SW,"(50.9979758797472, -114.0738360896)",,
1886 CAFE,187 BARCLAY PR SW,"(51.052453240987, -114.06950715568)",,
RANCHMAN'S COOKHOUSE AND DANCEHALL,9615 MACLEOD TR SW,"(50.9706740313062, -114.072518744381)",,
INS MARKET,#1121 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
5S17,634A 17 AV SW,"(51.0380172862684, -114.07651590548)",,
BEAVER MOVING & STORAGE SERVICE,#4 4035 OGDEN RD SE,"(51.0183115338049, -114.028448401273)",,
FIASCO GELATO (CGY-719),#20A 416 MERIDIAN RD SE,"(51.0501894696336, -114.000056437358)",,
DESNA ELECTRIC,412 MANITOU RD SE,"(51.0117249705602, -114.055794172732)",,
A-PIZZA PLUS,#8 4623 BOW TR SW,"(51.0485627815906, -114.153441077078)",,
DEREK BROWNS ACADEMY OF DRIVING,#224 1830 52 ST SE,"(51.0365335499198, -113.95754530835)",,
UNIFIED SYSTEMS GROUP,#4A 1235 64 AV SE,"(50.9949863845877, -114.037756978863)",,
OCEAN PACIFIC RESTORATION (ALBERTA DIVISION),#12 3710 WESTWINDS DR NE,"(51.1082816601185, -113.971698847878)",,
YOGA PASSAGE,#200 524 11 AV SW,"(51.0428883846551, -114.072955012635)",,
FAIR DEAL FURNITURE,2023 34 ST NE,"(51.0697568660825, -113.986331977934)",,
JED'S EQUIPMENT,7636 FAIRMOUNT DR SE,"(50.9861686909941, -114.059700110355)",,
WOLF CUSTOM HOMES,#4250 888 3 ST SW,"(51.0452428154046, -114.069011476438)",,
SPECIALTY LAMINATE,#B 2624 54 AV SE,"(51.0057761296495, -113.995521018817)",,
ADVANCE SALON & SPA,#150 2525 36 ST NE,"(51.0741886674399, -113.985683366276)",,
WAL-MART CANADA,#1M 1212 37 ST SW,"(51.0408757411792, -114.13985192386)",,
GOODWILL INDUSTRIES OF ALBERTA,#154 1440 52 ST NE,"(51.0623786331647, -113.957640960962)",,
MARC SPRAY SHOP,5539 1A ST SW,"(51.0044092011012, -114.067531192744)",,
GOODLIFE FIITNESS,#300 2929 SUNRIDGE WY NE,"(51.0677979312231, -113.993832766579)",,
MANGO MAIDS,1638 10 AV SW,"(51.0445536494561, -114.09859392383)",,
CARPET MECHANICS,216 50 AV SE,"(51.0089936532114, -114.0608148866)",,
ANGLES HAIR SALON,#1644 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
APARTMENT BUILDING,3409 CENTRE ST NW,"(51.0826450569478, -114.062837172855)",,
JADE STONE,4930 74 AV SE,"(50.9880397849213, -113.963481705713)",,
ADOBO EXPERIENCE,4303 17 AV SE,"(51.0375829306607, -113.972351690536)",,
COSMOS COLLISION,9298 HORTON RD SW,"(50.972200811827, -114.074132746518)",,
OLD COUNTRY BAKESHOP & DELI,5310 5 ST SE,"(51.0072237507493, -114.051549983847)",,
APARTMENT BUILDING,4404 4 ST NW,"(51.0907181861773, -114.071165798339)",,
VISCOUNT CLEANERS,2927 RICHMOND RD SW,"(51.0255160484874, -114.128975120851)",,
ELLIE BIANCA,#100 814 16 AV NW,"(51.067179736248, -114.079763217871)",,
SUSTAINABLE PROJECTS GROUP,#331 3750 46 AV SE,"(51.0136457298272, -113.975664804435)",,
VIP AUTO CARE CENTER,1403 EDMONTON TR NE,"(51.0644482843154, -114.056588357955)",,
GAROSU KOREAN RESTAURANT,704 7 AV SW,"(51.0471576183106, -114.076554775772)",,
ENDURANCE ON 8TH HEALTH CENTRE,#260 607 8 AV SW,"(51.0455890161244, -114.074462623661)",,
SUSHI 2 YOU,#2F 2640 52 ST NE,"(51.0756537498291, -113.956056055192)",,
APARTMENT BUILDING,322 6 AV NE,"(51.0581829425293, -114.05627851304)",,
GOOD EARTH CAFE,7007 14 ST SW,"(50.9897022958759, -114.097430966613)",,
WINDSOR PARK APARTMENTS,605 57 AV SW,"(51.0022017659331, -114.076888861368)",,
TRI ED,#13D 6115 3 ST SE,"(50.9983369867036, -114.057721374657)",,
PINDER'S AUTO CENTRE,#4154 3961 52 AV NE,"(51.0984253985331, -113.979670913259)",,
APEX TILE & FLOORING,#7 3529 12 ST NE,"(51.0840270120808, -114.030652367555)",,
NORTHMOUNT WINE & SPIRITS,1342A NORTHMOUNT DR NW,"(51.0931445003575, -114.128287816127)",,
MEDIMAGE,#5 1435 40 AV NE,"(51.0880589517382, -114.02874803751)",,
MULTISOURCE GROUP,#2 1470 28 ST NE,"(51.0646609279226, -113.990461800794)",,
CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS,#500 444 7 AV SW,"(51.0469858903074, -114.070896561614)",,
MEGA MASS PLANT PRODUCTS,#103 7500 MACLEOD TR SE,"(50.9866204651401, -114.070230252897)",,
APARTMENT BUILDING,1823 28 AV SW,"(51.0283922644705, -114.103515187475)",,
DANISH CANADIAN CLUB,727 11 AV SW,"(51.0425227148872, -114.078058511163)",,
WATSON REFRIGERATION,1423 9 AV SE,"(51.0394669427011, -114.030281152207)",,
MEDENG TECHNOLOGIES CANADA,7032 FARRELL RD SE,"(50.9924028953182, -114.058288685026)",,
QUICK STOP AUTO REPAIR,#9 2116 25 AV NE,"(51.0754534333725, -114.009901522582)",,
DIVERSITY DANCE AND PERFORMING ARTS,#229 2250 162 AV SW,"(50.9075207934537, -114.110102650751)",,
STEPHENSON'S RENTAL SERVICES,404 MERIDIAN RD NE,"(51.0548228911936, -114.000231617234)",,
JUGO JUICE,#312 315 8 AV SW,"(51.0452428154046, -114.069011476438)",,
STARDIP.COM,4801 WESTWINDS DR NE,"(51.0998045877708, -113.964832625933)",,
UNICORN PUB (THE),223 8 AV SW,"(51.0453836371968, -114.066820259745)",,
MARGO APARTMENTS,1539 34 AV SW,"(51.0230000027183, -114.096713227103)",,
QUILTS ETC,#8B 100 ANDERSON RD SE,"(50.9526117047302, -114.066230364441)",,
EASY HOME SOLUTIONS,#4 91 SKYLINE CR NE,"(51.0978709524156, -114.045103429195)",,
RANCHLANDS LIQOUR STORE,#8 735 RANCHLANDS BV NW,"(51.1158351339301, -114.180419560038)",,
LORIZ PILIPINO BAKERY/CONVENIENCE STORE,#25 2525 BRIDLECREST WY SW,"(50.9009765701923, -114.118109789838)",,
AUSTIN POWDER,3810 7 ST SE,"(51.0211595276003, -114.045353592101)",,
KUBIX,#202 318 16 AV NW,"(51.0672476017667, -114.068390604483)",,
CRAFT RESTAURANT AND BAR,345 10 AV SW,"(51.0432790917422, -114.070228769853)",,
CHICKEN-ON-THE-WAY,1443 KENSINGTON RD NW,"(51.0520924190528, -114.09435403657)",,
CONDIC AUTO BODY,2149 23 ST NE,"(51.0714302555101, -114.004883602777)",,
TRI-GLEN FOOD MARKET,4710 26 AV SW,"(51.0308209577383, -114.153232555402)",,
CANADIAN TIRE PETROLEUM (CALGARY NORTH),596 64 AV NE,"(51.1110752552887, -114.053323965233)",,
FLYING SQUIRREL CALGARY,#105 572 AERO DR NE,"(51.1349134571549, -114.034248091508)",,
APARTMENT BUILDING,1235 17 AV SW,"(51.037590255688, -114.090706265862)",,
CAROLINA COURT,2005 11 AV SW,"(51.0433672208141, -114.107206802006)",,
HORIZON PARK,929 13 AV SW,"(51.0408060623889, -114.08329730896)",,
ONE SUSHI (THE),5222 MACLEOD TR SW,"(51.007796424549, -114.067851923928)",,
THANH LONG NOODLE HOUSE,1204 17 AV SW,"(51.0381120998371, -114.089625844909)",,
MAZAJ,230 7 AV SW,"(51.0468705213262, -114.067261523221)",,
GREEN INGENUITY,#3 603 77 AV SE,"(50.9839124921261, -114.051198896153)",,
MOUNT ROYAL SHELL,539 17 AV SW,"(51.037650986505, -114.073749874711)",,
HOLISTIC INSTITUTE OF HEALTH & FERTILITY,#143 14919 DEER RIDGE DR SE,"(50.930307191743, -114.025084681832)",,
CANADIAN TIRE #326,3516 8 AV NE,"(51.0602784952931, -113.984982882387)",,
APARTMENT BUILDING,539 19 AV SW,"(51.0358342551333, -114.073826293337)",,
CAMBRIAN HEIGHTS COMMUNITY CHARITY ORGANIZATION,600 NORTHMOUNT DR NW,"(51.0868209150606, -114.08737718373)",,
JCI FILTRATION & SEPARATION,2929 15 ST NE,"(51.07843225337, -114.023350661331)",,
SHAWDESI BAZAAR,#131 55 WESTWINDS CR NE,"(51.1071310587393, -113.969200219324)",,
STONE CARE,100B SKYLINE CR NE,"(51.0982032107721, -114.044353905024)",,
FRESHII,1019 8 ST SW,"(51.0435736934535, -114.082075326687)",,
CALGARY PAVING,5410 114 AV SE,"(50.9511338718246, -113.955496101879)",,
PITTSBURGH GLASSWORKS,#1 4069 112 AV SE,"(50.9515421856959, -113.977233906338)",,
M D X FOOTWEAR,#1168 3800 MEMORIAL DR NE,"(51.0556801155426, -113.979156540166)",,
CHINOOK WOODS APARTMENTS,707 57 AV SW,"(51.0022031726117, -114.07911248969)",,
SMITHBILT HATS,#101 1015 11 ST SE,"(51.0403804661731, -114.03715109716)",,
LIFEMARK PHYSIOTHERAPY,#100 109 QUARRY PARK BV SE,"(50.963007662463, -114.006359376255)",,
GREEN BEAN RESTAURANT & CATERING (THE),#102 550 6 AV SW,"(51.0480079479645, -114.073226707445)",,
APARTMENT BUILDING,308 14 AV SW,"(51.0399129089021, -114.068878514722)",,
PUBLIC STORAGE,2140 23 ST NE,"(51.0710490265338, -114.003140508792)",,
A B C LIQUOR STORE,#24 430 ACADIA DR SE,"(50.9697573348134, -114.047896353252)",,
TRANS CANADA CLEANERS,#228 1440 52 ST NE,"(51.0642317349845, -113.95567232402)",,
COOPER CONNECTORS,5537 1A ST SW,"(51.0044092011012, -114.067531192744)",,
CONNECTING CARE 2000,#104 3520 31 ST NW,"(51.0841621911703, -114.128631525188)",,
SUBWAY SANDWICHES & SALADS,#209 8060 SILVER SPRINGS BV NW,"(51.1160313994698, -114.205525439357)",,
GORD'S RUNNING STORE,919D CENTRE ST NW,"(51.0603232432222, -114.063039523429)",,
SOLE TO SOUL,#1657 1632 14 AV NW,"(51.0659243415046, -114.09987597665)",,
SUSHI BISTRO ANZU,#2 1721 CENTRE ST NW,"(51.0677316516535, -114.063110646258)",,
CROWFOOT WINE & SPIRITS,#105 7460 SPRINGBANK BV SW,"(51.0180794231669, -114.192121741568)",,
EDO JAPAN,#8 7929 11 ST SE,"(50.9839073087739, -114.042936934002)",,
SUGAR COAT NAIL SALON AND SPA,1243 11 AV SW,"(51.0428652985853, -114.09039345357)",,
FLEETWOOD WHOLESALE JEWELLERY,#127S 8500 MACLEOD TR SE,"(50.9766582244087, -114.070402207341)",,
LAURENCE (THE),2402 5 ST SW,"(51.0312921336765, -114.073055033078)",,
PIZZA 73,#107 6490 OLD BANFF COACH RD SW,"(51.0610920506495, -114.180931016861)",,
BOW TRAIL VACUUM,3831 BOW TR SW,"(51.0454681075839, -114.143161060228)",,
H T H HEATECH,#B 8916 44 ST SE,"(50.9736543423503, -113.969305893121)",,
SCISSORWORKS & CO,10421 BONAVENTURE DR SE,"(50.9592922357025, -114.070512156985)",,
HOP IN BREW COFFEE & BEER HOUSE,213 12 AV SW,"(51.0413144673322, -114.066706632999)",,
PETRO-CANADA SARCEE,4646 37 ST SW,"(51.0127560330357, -114.140489316919)",,
TOPMADE ENTERPRISES,7177G 40 ST SE,"(50.9910394156706, -113.977636205111)",,
LUV FAMILY*HAIR DESIGN,#7 16 MACEWAN DR NW,"(51.1352973310462, -114.10846962219)",,
SAS COMFORT SHOES,#204 6100 MACLEOD TR SW,"(50.9983491406657, -114.069984950028)",,
RECYCLING CALGARY,6633 86 AV SE,"(50.9749697860364, -113.938905600079)",,
TRI IT MULTISPORT,1703 10 AV SW,"(51.0441143191772, -114.099439725661)",,
URBANSTAR HOMES,1043 19 AV SE,"(51.0359853694419, -114.037188828746)",,
MACS CONVENIENCE STORE #2111,4011 50 ST SW,"(51.0170849558075, -114.16050708879)",,
SUN TERRACE,2020 CHEROKEE PL NW,"(51.0872094646015, -114.111638270166)",,
INVOLTINI RISTORANTE/OAKRIDGE PIZZA,#105 2515 90 AV SW,"(50.9715593727975, -114.119738254554)",,
STANLEY PARK LAWN BOWLING CLUB,350 42 AV SW,"(51.0158719374416, -114.069524203254)",,
HYPERION HOME HARMONY,#17 1220 59 AV SE,"(51.0003997622156, -114.035661212869)",,
PROFESSIONAL TRUCK DRIVING SCHOOL,#4 4710 80 AV SE,"(50.9803704683811, -113.966644810602)",,
HERITAGE PROPERTY MAINTENANCE,#110 3907 3A ST NE,"(51.0871875781884, -114.054123198455)",,
TEMPLE COMMUNITY,167 TEMPLEGREEN RD NE,"(51.0874231435498, -113.944874539938)",,
APARTMENT BUILDING,2509 CENTRE ST NW,"(51.0746876359726, -114.062882611884)",,
TIM HORTONS WOODBINE,#303 2525 WOODVIEW DR SW,"(50.9403100216566, -114.119904278741)",,
LITTLE CAESARS PIZZA,#5 200 52 ST NE,"(51.0548772538091, -113.954982081112)",,
ALBERTA BUILDING MAINTENANCE,4427A 72 AV SE,"(50.9888438904793, -113.970831300869)",,
CEILI'S ON 4TH,351 4 AV SW,"(51.0492469043275, -114.069655524149)",,
GRIFFIN GLASS,1307 HASTINGS CR SE,"(51.0138420550103, -114.034222960889)",,
OSTERIA DE MEDICI RESTAURANT,#4 201 10 ST NW,"(51.052762834272, -114.086365865297)",,
SUNSHINE VILLAGE CORPORATION,1037 11 AV SW,"(51.0427917395653, -114.086046968085)",,
VERITIV,6040 11 ST NE,"(51.1080629019305, -114.035370362074)",,
ALTEX SECURITY SYSTEMS,#105 2060 PEGASUS RD NE,"(51.0943743831367, -114.008999192942)",,
EYE CARE OPTICAL,#209 5403 CROWCHILD TR NW,"(51.1037658647781, -114.165326188021)",,
IPEX,8460 60 ST SE,"(50.9787903382589, -113.94582448544)",,
TWISTED ELEMENT (THE),1006 11 AV SW,"(51.0432258052221, -114.084372779315)",,
POWER HEALTH CHINOOK,#28 6130 1A ST SW,"(50.9982402184011, -114.066923811814)",,
RESTORERS GROUP (THE),#12 3716 56 AV SE,"(51.0023706473968, -113.98042704034)",,
SOUTH TRAIL CHRYSLER DODGE JEEP RAM,6103 130 AV SE,"(50.9278196953969, -113.945336352378)",,
CRYSTAL GLASS,#1 5908 MACLEOD TR SW,"(51.000992740895, -114.070411413298)",,
WINKS CONVENIENCE,#10 2525 BRIDLECREST WY SW,"(50.9009765701923, -114.118109789838)",,
ATCO BLUE FLAME KITCHEN,#1 909 11 AV SW,"(51.0426252015608, -114.082011254748)",,
SPENCER GIFTS #3071,#210 100 ANDERSON RD SE,"(50.9526117047302, -114.066230364441)",,
GATEWAY NEWSTANDS,#702K 1200 37 ST SW,"(51.0422406294626, -114.139783334929)",,
KILLARNEY HUSKY,3503 26 AV SW,"(51.0297701135957, -114.137336980135)",,
RUSCH PROJECTS,3612 BURNSLAND RD SE,"(51.0227709587974, -114.057768284458)",,
GRANITE ELECTRIC,4520 34A ST SE,"(51.0138268072227, -113.982313402497)",,
PIZZA HUT #4787,#3103 55 SKYVIEW RANCH RD NE,"(51.1648249072077, -113.962414724607)",,
F B TRANSPORT,#200 229 33 ST NE,"(51.052641358101, -113.987742090225)",,
GEORGES CREAM,63 SKYLINE CR NE,"(51.0971605729782, -114.045553442183)",,
PEOPLES STORE #5131,#3EA 3625 SHAGANAPPI TR NW,"(51.0847250634681, -114.155408270939)",,
LIQUOR PLUS,4220 17 AV SE,"(51.0381271830307, -113.973105907488)",,
CAL CRAFT ALUMINUM & STEEL FAB,5715 36 ST SE,"(51.0017194398546, -113.982215444617)",,
LIQUOR DEPOT AT DALHOUSIE,#159 5005 DALHOUSIE DR NW,"(51.1058753817979, -114.161283164422)",,
CTS INDUSTRIES,3616 MANCHESTER RD SE,"(51.0226528605257, -114.0559702293)",,
VISION SPORTS CENTRE,7475 FLINT RD SE,"(50.9868193866787, -114.067402051502)",,
MASTEC CANADA,#2000 333 7 AV SW,"(51.0461989649344, -114.069129045822)",,
RIVER CAFE,25 PRINCE'S ISLAND PA SW,"(51.0548597570214, -114.071615537067)",,
UNIQUE STYLES & ESTHESTICS,5232 FALSBRIDGE DR NE,"(51.0988407319045, -113.956203748256)",,
LUXE LASER LOUNGE,#2008 2060 SYMONS VALLEY PY NW,"(51.1747653668987, -114.108202393156)",,
ACTION SPORTS CLINIC,#210 510 5 ST SW,"(51.0484176131972, -114.073356249768)",,
ICONIC SALON,1338 NORTHMOUNT DR NW,"(51.0931445003575, -114.128287816127)",,
